TRACK_ID,FRAME,ID,POSITION_X,POSITION_Y,track_id_unique,track_id_parent
0,179,4588,771.451669595782,277.7152899824253,20,19
6,179,4589,586.0040349697377,387.0672494956288,13,11
65,179,4558,913.5251762336354,152.8318227593152,37,35
8,179,4590,551.6130653266332,408.5969849246232,16,14
6,179,4591,587.3211009174312,425.79816513761466,12,11
8,179,4592,527.2460533478497,465.66358192705496,15,14
63,179,4561,937.8874656907594,190.82342177493135,1,0
52,179,4593,557.8825481088255,455.00265428002655,17,0
51,179,4594,829.9807171853856,500.0588633288227,38,0
65,179,4563,899.7497403946002,197.0228452751817,36,35
78,179,4595,201.3785839672323,643.4599180807489,4,0
5,179,4596,97.98113207547168,746.8327044025157,32,28
0,179,4567,867.5606741573034,227.09101123595505,24,18
4,179,4600,162.11698956780924,748.5327868852459,27,25
5,179,4601,276.7962577962578,746.7474012474013,30,29
5,179,4602,241.94780545670224,761.7591933570582,31,29
4,179,4605,215.4710591133005,794.0178571428571,26,25
6,180,4544,584.1274581209032,387.7931536780772,13,11
4,180,4576,213.962890625,796.0768229166666,26,25
8,180,4545,549.497722095672,414.8974943052392,16,14
6,180,4548,589.259748427673,426.18427672955977,12,11
8,180,4551,527.8411005053341,465.9444132509826,15,14
52,180,4553,559.2862776025237,455.0378548895899,17,0
65,180,4524,912.9153297682708,151.02183600713013,37,35
51,180,4557,825.9295383547379,492.2832349878514,38,0
63,180,4526,939.3461538461538,192.60451505016724,1,0
65,180,4528,902.6084656084656,195.4563492063492,36,35
0,180,4530,870.2621359223301,221.45523193096008,24,18
78,180,4566,202.19925351708295,643.2977318403675,4,0
5,180,13335,264.8333333333333,750.1666666666666,30,29
7,180,4537,82.43793613871854,258.3497568196236,5,0
5,180,13337,234.16666666666663,758.1666666666666,31,29
5,180,4570,96.24372469635628,747.1987854251012,32,28
4,180,4571,162.2271428571429,748.6057142857143,27,25
0,180,4540,849.4174125305126,250.26037428803903,23,19
0,180,4542,771.3924198250729,277.61516034985425,20,19
5,181,4577,98.31572860447186,746.328064764842,32,28
7,181,4546,82.21330765939238,259.5239623448866,5,0
4,181,4578,167.6745406824147,747.7620297462818,27,25
0,181,4547,858.421088904204,248.1116471399035,23,19
4,181,4581,212.70454545454547,798.9785714285714,26,25
0,181,4550,768.0688,277.41333333333336,20,19
6,181,4552,584.8188353702373,390.05966930266,13,11
8,181,4554,548.5835073068894,417.29436325678495,16,14
6,181,4556,590.6983646274984,428.1568746214416,12,11
8,181,4560,527.8885714285715,468.4354285714286,15,14
65,181,4533,913.7848210435532,149.52436394997844,37,35
52,181,4565,566.7110196616369,464.9954275262917,17,0
63,181,4534,938.8680618744312,194.93994540491357,1,0
65,181,4536,905.312736443884,195.3480453972257,36,35
51,181,4569,818.0851804939836,488.63362887903736,38,0
0,181,4539,875.3891213389121,218.86087866108787,24,18
5,181,13340,224.83333333333331,763.5,31,29
78,181,4573,202.90168702734147,644.5567190226876,4,0
5,181,13342,256.8333333333333,755.5,30,29
0,182,4480,771.1465416178195,277.14067995310666,20,19
5,182,13346,214.16666666666663,759.5,31,29
6,182,4483,581.463768115942,391.4546147978642,13,11
8,182,4484,548.9481582537517,419.31787175989086,16,14
4,182,4516,208.34130893736804,802.963406052076,26,25
5,182,13348,250.16666666666663,754.1666666666666,30,29
6,182,4488,591.9063901345291,429.01177130044846,12,11
52,182,4490,567.3183652875883,464.7431886982845,17,0
8,182,4493,530.4895227008149,469.51688009313153,15,14
51,182,4498,805.3211163416274,486.8372562205784,38,0
78,182,4503,202.5206098249577,644.8441558441558,4,0
65,182,4474,913.4750889679716,150.9114768683274,37,35
65,182,4475,906.2331768388108,192.89201877934272,36,35
63,182,4476,937.2706013363028,199.26391982182628,1,0
5,182,4508,100.31978107896796,748.103205629398,32,28
0,182,4477,875.9630836047775,219.1172638436482,24,18
7,182,4478,82.96535399182268,257.95631590273297,5,0
0,182,4479,855.0862944162436,247.39509306260572,23,19
4,182,4511,169.00496688741725,749.7756622516556,27,25
8,183,4608,550.2775423728814,419.4311440677966,16,14
6,183,4609,593.6664785553047,428.6089164785553,12,11
8,183,4610,531.2801358234295,469.7917374080362,15,14
52,183,4611,568.689586447434,465.6527154957648,17,0
51,183,4612,795.7248659517426,488.5201072386059,38,0
78,183,4613,204.4142404151052,644.7342173537043,4,0
5,183,4614,95.77309090909093,746.9389090909091,32,28
4,183,4615,166.37084217975936,753.1592356687898,27,25
5,183,13351,214.16666666666663,760.8333333333334,31,29
4,183,4617,206.0145732130465,801.9659958362248,26,25
5,183,13353,250.16666666666663,752.8333333333334,30,29
65,183,13355,911.5,191.5,36,35
65,183,4597,914.6961451247164,151.75873015873017,37,35
63,183,4598,941.6135746606336,198.43619909502263,1,0
0,183,4599,877.2394067796611,218.9629237288136,24,18
7,183,4603,85.91339590443685,260.0243174061433,5,0
0,183,4604,859.4152298850574,245.30459770114945,23,19
0,183,4606,773.1293413173653,276.32754491017965,20,19
6,183,4607,583.4021818181818,391.0763636363636,13,11
4,184,4676,165.7816411682893,756.7760778859528,27,25
4,184,4678,205.00218023255812,800.9440406976744,26,25
65,184,13358,915.5,190.16666666666663,36,35
65,184,4656,916.1945921985816,150.73271276595744,37,35
63,184,4657,944.411155378486,197.2908366533865,1,0
5,184,13361,212.83333333333331,759.5,31,29
0,184,4658,878.6526429341964,218.0507011866235,24,18
7,184,4659,89.21982858466528,258.82904794996523,5,0
5,184,13363,250.16666666666663,752.8333333333334,30,29
0,184,4660,863.9429386590585,244.98002853067047,23,19
0,184,4661,773.1716637272193,276.6278659611993,20,19
6,184,4662,584.6455893832944,391.9578454332553,13,11
8,184,4664,551.8078602620087,420.6168122270743,16,14
6,184,4665,593.9082297217288,429.7051509769094,12,11
8,184,4666,533.0744500846024,470.21714608009023,15,14
52,184,4667,566.366040361865,463.80375782881,17,0
51,184,4668,788.995734091717,490.2879488091006,38,0
78,184,4669,207.6320555387866,645.3468155750076,4,0
5,184,4671,96.2814091680815,748.4112903225806,32,28
8,185,4737,551.6566523605151,421.3304721030043,16,14
6,185,4738,594.765294117647,430.0564705882353,12,11
8,185,4739,534.1349384098544,470.4053751399776,15,14
52,185,4740,570.6870540265036,467.9908256880734,17,0
51,185,4741,786.0438782731776,487.1263269639066,38,0
78,185,4742,207.4136442141624,644.9176741508347,4,0
5,185,4743,92.2417192429022,748.7539432176657,32,28
5,185,4744,255.5045871559633,749.3938401048492,30,29
4,185,4745,164.54260742898762,756.148579752367,27,25
5,185,4746,214.4203431372549,764.4080882352941,31,29
4,185,4747,202.817230273752,798.817230273752,26,25
65,185,13366,914.1666666666666,188.83333333333331,36,35
65,185,4729,915.9672632038412,150.24181580096027,37,35
63,185,4730,947.5077720207254,195.09178386380455,1,0
0,185,4731,881.0190380761524,216.52705410821645,24,18
7,185,4732,87.01155821917808,259.96553938356163,5,0
0,185,4733,864.1076335877863,244.02213740458012,23,19
0,185,4734,773.1186252771619,276.95953436807093,20,19
6,185,4735,584.6826434277415,392.556281771968,13,11
52,186,4641,571.994617868676,468.9499461786868,17,0
51,186,4644,780.4247619047619,483.7161904761905,38,0
78,186,4645,209.0432061978546,645.3131704410011,4,0
5,186,4648,90.40050912176496,746.7522274077216,32,28
65,186,4619,915.6828665568368,149.418039538715,37,35
4,186,4652,162.109479305741,754.6108144192257,27,25
63,186,4621,946.4069591527988,198.5340393343419,1,0
4,186,4654,198.9046529366896,797.8962623951182,26,25
0,186,4623,882.3758865248227,216.2451874366768,24,18
7,186,4625,87.62871287128714,261.996699669967,5,0
0,186,4627,869.3336298932385,243.3594306049822,23,19
0,186,4629,775.6908212560387,276.9232420826624,20,19
6,186,4631,581.0118782479584,393.6889383815888,13,11
5,186,13369,212.83333333333331,762.1666666666666,31,29
8,186,4635,552.5736906211937,424.0523751522534,16,14
5,186,13371,264.8333333333333,747.5,30,29
6,186,4637,597.0043739748496,431.4641880809185,12,11
65,186,13373,912.8333333333334,187.5,36,35
8,186,4639,536.5031133250311,469.40784557907847,15,14
52,187,4640,573.2204641350211,468.1983122362869,17,0
5,187,13377,212.83333333333331,763.5,31,29
51,187,4643,772.6806469298245,490.06962719298247,38,0
5,187,13379,248.83333333333331,752.8333333333334,30,29
65,187,13381,914.1666666666666,188.83333333333331,36,35
78,187,4646,210.5017261219793,645.6536248561565,4,0
5,187,4647,90.11648250460404,745.4378453038674,32,28
65,187,4618,915.0593978844588,149.27908868999185,37,35
4,187,4651,161.43769765970904,755.4294750158127,27,25
63,187,4620,944.4293563579278,200.36263736263737,1,0
0,187,4622,880.5819327731092,208.9747899159664,24,18
4,187,4655,197.88134270101483,797.4215456674473,26,25
7,187,4624,89.39616204690832,260.3379530916844,5,0
0,187,4626,876.259587020649,240.92625368731564,23,19
0,187,4628,777.5166197183098,276.0991549295775,20,19
6,187,4630,577.7477134146342,395.6532012195122,13,11
8,187,4634,551.8413068844808,423.7677946324387,16,14
6,187,4636,597.5186280307511,431.4855115316381,12,11
8,187,4638,537.1380116959065,470.0473684210526,15,14
63,188,4672,943.2593068035944,204.65596919127088,1,0
4,188,4704,198.06682206682208,792.5182595182595,26,25
0,188,4673,880.8571428571429,209.81664212076583,24,18
7,188,4680,91.2455766361117,260.7742485610744,5,0
0,188,4681,880.2557924003708,238.9935125115848,23,19
5,188,13385,214.16666666666663,760.8333333333334,31,29
0,188,4682,779.9577625570777,275.0228310502283,20,19
5,188,13387,270.1666666666667,747.5,30,29
6,188,4684,576.6850335070737,397.48548026805656,13,11
8,188,4685,553.5278219395866,426.65659777424486,16,14
65,188,13389,912.8333333333334,188.83333333333331,36,35
6,188,4687,597.6638036809816,432.14539877300615,12,11
8,188,4689,538.3059954751131,469.4983031674208,15,14
52,188,4692,573.7581699346405,468.1307189542484,17,0
51,188,4695,772.8397755610972,489.29894014962593,38,0
78,188,4698,210.82313906520488,645.0380842469706,4,0
5,188,4700,91.6887505558026,746.674077367719,32,28
65,188,4670,915.509009009009,148.14045864045863,37,35
4,188,4703,159.57075152335815,753.9174001354096,27,25
5,189,4705,93.92868852459016,748.1176229508196,32,28
65,189,4675,914.7531262605888,147.29931423961276,37,35
4,189,4707,156.60619803476948,751.6681783824641,27,25
63,189,4677,935.4934782608696,206.5427536231884,1,0
4,189,4709,192.81026925485284,790.0275516593613,26,25
0,189,4679,882.3570608495982,212.91044776119404,24,18
7,189,4683,90.84198263079855,259.54861258208007,5,0
0,189,4686,881.3607266435986,237.530276816609,23,19
0,189,4688,780.7759197324415,274.8595317725752,20,19
5,189,13393,219.5,759.5,31,29
6,189,4690,575.0067466266867,397.61094452773614,13,11
6,189,4693,597.5834312573443,431.762044653349,12,11
8,189,4694,553.3292978208233,430.0121065375303,16,14
5,189,13398,258.1666666666667,750.1666666666666,30,29
8,189,4696,538.0663692136085,469.3324037925265,15,14
65,189,13400,910.1666666666666,186.16666666666663,36,35
52,189,4697,575.2082890541976,468.8953241232731,17,0
51,189,4699,769.4388321167884,491.08408759124086,38,0
78,189,4702,210.29859154929576,644.9585915492958,4,0
6,190,4768,594.8736772486773,432.57142857142856,12,11
8,190,4769,551.337559429477,427.9984152139461,16,14
8,190,4771,538.0972375690608,468.6027624309392,15,14
52,190,4773,576.011052631579,467.5131578947368,17,0
51,190,4775,767.5449319213313,493.9482602118003,38,0
78,190,4778,211.07547715442453,644.9895893580104,4,0
5,190,4779,96.13056013179572,747.6803953871499,32,28
4,190,4780,155.05761641673243,749.9147592738753,27,25
4,190,4782,196.03856209150328,785.69477124183,26,25
65,190,4754,913.1866090712743,146.05874730021597,37,35
63,190,4757,933.427361563518,206.4970684039088,1,0
0,190,4758,878.3812451960031,209.50576479631053,24,18
7,190,4762,90.92817324185248,258.02272727272725,5,0
5,190,13403,218.16666666666663,758.1666666666666,31,29
0,190,4764,883.2125256673511,238.9537987679672,23,19
0,190,4765,780.4770992366413,275.64994547437294,20,19
5,190,13405,266.1666666666667,747.5,30,29
6,190,4767,572.6830357142857,396.1778273809524,13,11
65,190,13407,907.5,184.83333333333331,36,35
78,191,4770,210.518412789038,644.8529831572937,4,0
5,191,4772,93.84275184275184,746.3370188370188,32,28
5,191,13412,218.16666666666663,755.5,31,29
5,191,13414,272.8333333333333,744.8333333333334,30,29
4,191,4776,156.86759868421052,748.592927631579,27,25
65,191,13416,910.1666666666666,183.5,36,35
4,191,4777,194.72732270478284,788.0593732820231,26,25
65,191,4748,909.2369868810832,143.45366060093102,37,35
63,191,4749,933.8106291997556,208.69639584605983,1,0
0,191,4750,879.5086823289071,211.95709908069455,24,18
7,191,4751,92.31538300981006,258.83176789814235,5,0
0,191,4752,880.7757459095284,242.0837343599615,23,19
0,191,4753,780.8798683488754,274.993417443774,20,19
6,191,4755,571.5044551062372,395.0,13,11
6,191,4759,593.572039072039,434.8211233211233,12,11
8,191,4760,548.5353535353536,425.8946608946609,16,14
8,191,4761,537.2130177514792,467.8032544378698,15,14
52,191,4763,575.2486631016043,468.44919786096256,17,0
51,191,4766,766.6338398597311,495.23290473407366,38,0
65,192,4710,906.643572286744,141.95554665598718,37,35
65,192,4711,905.6428571428572,185.81015037593983,36,35
0,192,4712,876.9629032258065,210.84274193548387,24,18
63,192,4713,933.7750294464076,212.11896348645465,1,0
7,192,4714,93.32003450506794,257.28552943713606,5,0
0,192,4715,882.2635814889336,241.9496981891348,23,19
5,192,13419,216.83333333333331,755.5,31,29
0,192,4716,782.4456404736276,274.41442411194834,20,19
6,192,4717,569.6523631840796,392.530472636816,13,11
5,192,13421,267.5,746.1666666666666,30,29
6,192,4719,593.2336448598131,434.5817757009346,12,11
8,192,4720,548.0077639751553,427.9751552795031,16,14
8,192,4721,539.1552365762892,469.9925571504519,15,14
52,192,4722,574.8534183082271,466.9455388180765,17,0
51,192,4723,767.1417230226403,498.7800646868568,38,0
78,192,4724,211.2591557170813,644.3038859379368,4,0
5,192,4725,96.18728053062816,747.7869683964104,32,28
4,192,4726,156.8768020969856,748.5176933158584,27,25
4,192,4728,198.99743370402047,787.5474764756202,26,25
0,193,4832,877.0045112781955,208.34436090225563,24,18
8,193,4865,539.4385399892647,470.8217928073,15,14
63,193,4835,923.060225846926,213.40777917189465,1,0
7,193,4844,91.41204301075268,258.2741935483871,5,0
0,193,4847,882.1189956331878,242.60262008733625,23,19
52,193,4912,575.1410764872521,466.9490084985836,17,0
5,193,13426,219.5,756.8333333333334,31,29
0,193,4851,784.7032040472176,273.64924114671163,20,19
51,193,4915,767.7498472816127,502.5152718387294,38,0
5,193,13428,266.1666666666667,744.8333333333334,30,29
78,193,4917,210.8577704557935,643.2682591982427,4,0
6,193,4855,568.2987654320988,391.270987654321,13,11
5,193,4920,96.18214285714286,748.781746031746,32,28
6,193,4859,592.0796407185629,434.38922155688624,12,11
4,193,4924,159.9798125450613,750.3792357606345,27,25
65,193,4829,904.4097337770382,139.83943427620633,37,35
8,193,4861,547.1126331811263,428.00304414003045,16,14
65,193,4830,904.8958944281524,184.96627565982405,36,35
4,193,4926,203.1461038961039,792.8679653679653,26,25
51,194,4868,769.8314008147916,501.8498903165152,38,0
7,194,4837,93.14734088927638,257.62271142109853,5,0
0,194,4839,876.6212560386473,243.83285024154588,23,19
78,194,4871,210.6735594154949,643.0297766749379,4,0
5,194,4873,97.6949602122016,749.4946949602122,32,28
0,194,4842,786.4316909294513,272.3818589025756,20,19
4,194,4875,160.86082474226805,751.061119293078,27,25
4,194,4879,207.32476875642345,796.5385405960945,26,25
6,194,4848,566.6627527723418,390.2635355512068,13,11
6,194,4852,593.6040554962647,435.324439701174,12,11
8,194,4853,546.353322528363,426.94975688816857,16,14
5,194,13431,223.5,759.5,31,29
65,194,4824,903.541237113402,136.88183980967486,37,35
65,194,4825,904.294701986755,181.78807947019868,36,35
5,194,13433,264.8333333333333,747.5,30,29
8,194,4858,538.7245989304813,468.12566844919786,15,14
0,194,4827,876.6373937677054,205.37393767705385,24,18
63,194,4828,923.1396761133605,211.3937246963563,1,0
52,194,4863,574.4571908226077,466.1197537772804,17,0
65,195,13441,906.1666666666666,176.83333333333334,36,35
8,195,4804,540.7675585284281,472.855629877369,15,14
65,195,13446,906.1666666666666,147.5,37,35
52,195,4809,574.0103092783505,465.8459335624284,17,0
51,195,4810,771.8064615384616,502.0812307692308,38,0
78,195,4813,210.25886917960088,643.7328159645233,4,0
5,195,4815,103.30537400145244,753.2051561365287,32,28
0,195,4786,875.2645118733509,204.7803430079156,24,18
63,195,4787,918.25,210.72045454545452,1,0
4,195,4821,163.46987951807228,751.9188755020081,27,25
7,195,4790,92.48026451746227,259.2669973134945,5,0
4,195,4822,209.60925196850397,798.5895669291339,26,25
0,195,4791,874.569264069264,243.75324675324677,23,19
0,195,4794,786.5528921313183,271.3689421573736,20,19
6,195,4796,564.4637941352483,388.6906044284859,13,11
5,195,13436,222.16666666666663,756.8333333333334,31,29
6,195,4798,592.9409237379163,434.6186895810956,12,11
5,195,13438,270.1666666666667,746.1666666666666,30,29
8,195,4799,546.2584670231729,427.6880570409982,16,14
6,196,4801,591.3188732394366,433.3470422535211,12,11
8,196,4803,544.4339314845024,428.2300163132137,16,14
52,196,4836,574.8700808625337,465.41832884097033,17,0
8,196,4808,540.3001755412522,469.4593329432416,15,14
5,196,13449,223.5,762.1666666666666,31,29
5,196,13451,266.1666666666667,747.5,30,29
51,196,4845,770.7022326064382,508.20690550363446,38,0
65,196,4783,898.6753996447602,131.5759325044405,37,35
65,196,4784,902.6882255389718,174.92703150912106,36,35
0,196,4788,874.0091264667536,204.42307692307693,24,18
63,196,4789,911.9650655021834,213.26637554585156,1,0
78,196,4854,208.3924017003188,643.106004250797,4,0
7,196,4792,92.1840918409184,258.02255022550224,5,0
0,196,4793,870.5144124168514,244.9356984478936,23,19
0,196,4795,788.9818365287588,269.91422805247225,20,19
6,196,4797,563.6079907353793,385.9722061378112,13,11
4,196,4893,165.7057505601195,755.4174757281553,27,25
5,196,4862,104.549981824791,752.2151944747364,32,28
4,196,4894,209.7103448275862,802.9471264367816,26,25
65,197,4800,896.6078515962037,128.82010353753236,37,35
0,197,4833,867.928,244.3213333333333,23,19
4,197,4899,166.34779411764706,758.5205882352941,27,25
0,197,4805,873.3125794155019,204.1613722998729,24,18
4,197,4901,209.8945205479452,805.8424657534247,26,25
0,197,4838,787.7920883164674,269.7033118675253,20,19
63,197,4807,908.6430155210644,212.08980044345896,1,0
6,197,4840,562.9833846153846,385.1021538461538,13,11
8,197,4846,540.5431235431236,424.9358974358975,16,14
5,197,13455,220.83333333333331,762.1666666666666,31,29
8,197,4880,541.7236095346198,472.88308740068106,15,14
5,197,13457,272.8333333333333,744.8333333333334,30,29
6,197,4850,590.8470451911935,433.8221320973349,12,11
65,197,13459,904.8333333333334,175.5,36,35
51,197,4884,778.5159389231181,521.1154567372087,38,0
52,197,4856,575.8058194774346,464.792755344418,17,0
78,197,4890,207.9309973045822,642.3396226415094,4,0
5,197,4892,107.09458428680396,750.9740655987796,32,28
7,197,4831,93.24171981073852,258.1979016663238,5,0
52,198,4928,575.6211146838157,463.38799571275456,17,0
8,198,4929,542.3223094170404,475.1692825112108,15,14
51,198,4930,780.9205526770294,524.8819804260219,38,0
78,198,4931,209.0738199780461,641.1138858397366,4,0
5,198,4934,112.69330855018588,753.1985130111524,32,28
4,198,4937,167.69649248389405,761.0014316392269,27,25
4,198,4939,208.8544600938967,804.3599374021909,26,25
0,198,4914,872.7580952380953,204.5561904761905,24,18
63,198,4916,904.8557142857144,212.74571428571429,1,0
7,198,4918,93.2178281316802,256.28751603249253,5,0
0,198,4919,864.158371040724,247.08710407239815,23,19
5,198,13463,223.5,758.1666666666666,31,29
0,198,4921,785.6005560704356,270.6070435588508,20,19
5,198,13465,271.5,742.1666666666666,30,29
6,198,4923,558.6576862123613,382.2239830956154,13,11
65,198,13468,907.5,170.16666666666666,36,35
8,198,4925,538.812972972973,426.1394594594595,16,14
65,198,13470,904.8333333333334,138.16666666666666,37,35
6,198,4927,591.3184143222506,434.7736572890026,12,11
4,199,4864,208.59620362381364,805.3589301121657,26,25
65,199,4802,894.0184571699007,125.74869853289162,37,35
51,199,4834,787.9122463945246,534.7577609386458,38,0
5,199,13474,226.16666666666663,767.5,31,29
5,199,13476,275.5,740.8333333333334,30,29
0,199,4806,872.1614550095725,204.9566049776643,24,18
65,199,13478,904.8333333333334,167.5,36,35
63,199,13480,904.8333333333334,210.16666666666663,1,0
78,199,4841,207.1617372768452,639.7407407407408,4,0
7,199,4811,92.25488115449916,256.00191001697794,5,0
0,199,4812,854.2262718299165,249.0804859529233,23,19
0,199,4814,781.611320754717,271.986320754717,20,19
6,199,4816,559.5579196217494,384.26241134751774,13,11
5,199,4849,117.71845750655186,755.6731561213029,32,28
8,199,4818,537.477341389728,424.4934541792548,16,14
6,199,4820,591.9879437374414,436.4326858673811,12,11
52,199,4823,574.5437430786268,464.3720930232558,17,0
8,199,4826,542.4802671523983,475.3108682452945,15,14
4,199,4860,169.27926549349655,760.5332823259373,27,25
4,200,4960,208.27272727272728,812.2632933104632,26,25
0,200,4897,855.1896551724138,249.1379310344828,23,19
0,200,4902,779.4964664310954,272.5393109540636,20,19
6,200,4904,556.4235574063058,382.8673408685306,13,11
8,200,4908,535.7914818101153,423.8163265306122,16,14
5,200,13484,223.5,763.5,31,29
8,200,4941,542.5995525727069,476.4507829977629,15,14
6,200,4910,589.0571799870046,434.3638726445744,12,11
5,200,13486,271.5,744.8333333333334,30,29
52,200,4911,574.4136212624585,463.89424141749726,17,0
51,200,4945,793.4313043478261,541.8904347826087,38,0
65,200,13489,899.5,171.5,36,35
65,200,13491,896.8333333333334,138.16666666666666,37,35
78,200,4950,204.5577689243028,639.2127490039841,4,0
0,200,4887,870.4246298788695,206.3277254374159,24,18
63,200,4889,900.1149425287356,217.36494252873564,1,0
5,200,4953,121.37228654124458,758.7301013024602,32,28
7,200,4895,92.69878472222224,256.4778645833333,5,0
4,200,4959,172.00835421888053,761.3224728487886,27,25
78,201,4896,204.24856753069577,638.4281036834925,4,0
65,201,4866,892.0935467733867,123.76538269134568,37,35
5,201,4900,123.86468774094064,759.8924441017733,32,28
0,201,4869,870.9449294828744,205.14103425117528,24,18
63,201,4870,901.5581854043392,213.66666666666663,1,0
7,201,4872,92.24932079414836,255.86332288401252,5,0
0,201,4874,855.0092378752887,249.5958429561201,23,19
4,201,4907,173.18337850045168,759.416440831075,27,25
0,201,4876,779.4806017418844,273.2937450514648,20,19
4,201,4909,208.6899696048632,810.919452887538,26,25
6,201,4878,552.08,379.253,13,11
8,201,4882,534.6577490774907,425.2666051660517,16,14
6,201,4883,589.4446417998815,433.9751332149201,12,11
52,201,4886,573.577056778679,462.9391657010429,17,0
5,201,13494,224.83333333333331,767.5,31,29
8,201,4888,540.4684450227717,472.21535458685753,15,14
5,201,13497,274.1666666666667,742.1666666666666,30,29
51,201,4891,801.3759112519809,545.913470681458,38,0
65,201,13500,904.8333333333334,171.5,36,35
65,202,13504,906.1666666666666,172.83333333333334,36,35
7,202,5025,90.34550330033004,255.4556518151815,5,0
0,202,13506,862.1666666666666,247.5,23,19
8,202,5060,537.7837301587301,471.2136243386244,15,14
0,202,13508,783.5,271.5,20,19
65,202,4998,890.4622823984527,124.90618955512572,37,35
5,202,13510,222.16666666666663,768.8333333333334,31,29
0,202,4999,870.6346405228758,205.5313725490196,24,18
63,202,5000,900.2218683651805,213.5,1,0
5,202,13512,270.1666666666667,742.1666666666666,30,29
6,202,5033,547.0886722376973,377.4688950789229,13,11
51,202,5065,809.837668752058,547.2453078696082,38,0
8,202,5035,533.7700693756194,429.14866204162536,16,14
6,202,5036,588.315365551425,433.3624535315985,12,11
52,202,5037,572.8355941399891,462.3065653825285,17,0
78,202,5070,203.82664568581168,637.5992656700761,4,0
5,202,5076,126.53729456384325,763.4365781710915,32,28
4,202,5078,173.72090988626422,760.4286964129484,27,25
4,202,5082,207.10090763481043,812.1596369460758,26,25
51,203,4961,815.8707953473751,549.4382269726501,38,0
65,203,4932,888.6938379427462,121.67976710334788,37,35
0,203,4933,870.0153186274509,207.08946078431373,24,18
78,203,4966,204.58114332159303,637.7049580059604,4,0
63,203,4935,901.9668700959024,215.4516129032258,1,0
7,203,4938,91.0225826319031,256.2420447546705,5,0
5,203,4970,127.48238364506308,764.930404523706,32,28
4,203,4972,173.4693520140105,761.8134851138353,27,25
4,203,4973,209.93112947658403,809.7107438016529,26,25
5,203,13520,220.83333333333331,767.5,31,29
5,203,13522,284.8333333333333,742.1666666666666,30,29
6,203,4947,546.8841181902123,376.2756232686981,13,11
8,203,4949,530.2086761406133,425.1136873597607,16,14
0,203,13525,786.1666666666666,274.1666666666667,20,19
0,203,13527,862.1666666666666,244.83333333333331,23,19
6,203,4952,587.1263696128561,433.6194302410519,12,11
65,203,13529,902.1666666666666,174.16666666666666,36,35
52,203,4955,572.4826371414192,462.3381982888777,17,0
8,203,4956,539.5897590361445,475.62409638554215,15,14
6,204,4962,546.7922339889057,377.2400403429148,13,11
0,204,13538,780.8333333333334,271.5,20,19
8,204,4963,530.2921847246892,426.0781527531083,16,14
6,204,4964,580.9893704006541,430.5952575633688,12,11
0,204,13540,858.1666666666666,246.16666666666663,23,19
52,204,4967,571.272219400711,462.3509395632301,17,0
8,204,4968,539.0349264705883,467.890625,15,14
51,204,4971,823.964503927844,556.5693919115507,38,0
65,204,4942,886.0470423847229,120.0,37,35
78,204,4974,204.8327016783974,638.2809962100704,4,0
65,204,4943,905.6875,169.16326530612244,36,35
4,204,4976,172.1198003327787,761.6830282861897,27,25
5,204,4977,128.45919778699863,766.3563854310743,32,28
0,204,4946,869.7129129129129,206.75675675675677,24,18
4,204,4978,213.10745233968805,806.5641247833622,26,25
63,204,4948,900.0794192997438,218.68232280102475,1,0
7,204,4954,89.47133629390392,255.9691158659669,5,0
5,204,13533,219.5,766.1666666666666,31,29
5,204,13535,275.5,740.8333333333334,30,29
8,205,4993,529.071921182266,426.04926108374383,16,14
6,205,4995,577.8435980551053,428.4149108589952,12,11
52,205,4996,570.416881111683,462.1250643335049,17,0
8,205,4997,539.008843036109,472.1635961680177,15,14
5,205,13543,218.16666666666663,764.8333333333334,31,29
51,205,5001,832.2247822422029,556.4040460803596,38,0
78,205,5002,201.1515716568993,637.6696856686201,4,0
4,205,5034,214.126679462572,804.3234165067179,26,25
5,205,13549,266.1666666666667,743.5,30,29
4,205,5006,168.8389760528489,758.2675474814204,27,25
5,205,5008,130.16209829867674,767.812854442344,32,28
0,205,13552,778.1666666666666,272.8333333333333,20,19
0,205,13554,856.8333333333334,248.83333333333331,23,19
65,205,4979,886.487167736022,118.6558203483043,37,35
65,205,4980,907.670293797606,169.8715995647443,36,35
0,205,4981,869.3094250148192,210.15293420272675,24,18
63,205,4982,902.1625615763548,219.03940886699507,1,0
7,205,4983,88.80765210119172,254.87790089901736,5,0
6,205,4985,545.8276204669647,376.779433681073,13,11
6,206,4992,575.398431372549,425.798431372549,12,11
0,206,13569,858.1666666666666,248.83333333333331,23,19
4,206,5027,167.10019083969465,757.4942748091603,27,25
65,206,13571,904.8333333333334,182.16666666666663,36,35
5,206,5029,131.8475935828877,768.2112299465241,32,28
0,206,13573,775.5,271.5,20,19
4,206,5031,214.76826196473556,808.7298488664987,26,25
8,206,5009,527.1181818181818,428.1159090909091,16,14
52,206,5012,570.1735582154515,462.44069640914034,17,0
8,206,5013,539.0871080139373,468.0243902439024,15,14
5,206,13558,220.83333333333331,763.5,31,29
51,206,5016,833.9509835536924,553.3960012899065,38,0
5,206,13560,267.5,742.1666666666666,30,29
65,206,4986,885.36629119733,120.28702544847728,37,35
0,206,4987,867.9786396852164,212.35694210230463,24,18
63,206,4988,901.5102489019034,222.11713030746705,1,0
78,206,5020,201.5769725006425,637.7992803906451,4,0
