spot_id,track_id_unique,track_id_parent
3740,12,11
3630,12,11
3613,12,11
3692,12,11
3676,12,11
3671,12,11
3716,12,11
3885,12,11
3797,12,11
3781,12,11
3829,12,11
3962,12,11
3883,12,11
3823,12,11
3868,12,11
3872,12,11
3945,12,11
3982,12,11
4042,12,11
3919,12,11
3930,12,11
3988,12,11
4126,12,11
4048,12,11
4014,12,11
4036,12,11
4148,12,11
4077,12,11
4094,12,11
4111,12,11
4269,12,11
4153,12,11
4294,12,11
4174,12,11
4191,12,11
4359,12,11
4207,12,11
13195,12,11
13206,12,11
4252,12,11
4371,12,11
4293,12,11
4424,12,11
4316,12,11
4335,12,11
4363,12,11
4384,12,11
13303,12,11
4459,12,11
4425,12,11
4509,12,11
4504,12,11
4541,12,11
4591,12,11
4548,12,11
4556,12,11
4488,12,11
4609,12,11
4665,12,11
4738,12,11
4637,12,11
4636,12,11
4687,12,11
4693,12,11
4768,12,11
4759,12,11
4719,12,11
4859,12,11
4852,12,11
4798,12,11
4801,12,11
4850,12,11
4927,12,11
4820,12,11
4910,12,11
4883,12,11
5036,12,11
4952,12,11
4964,12,11
4995,12,11
4992,12,11
5061,12,11
5127,12,11
5087,12,11
5022,12,11
5193,12,11
5062,12,11
5130,12,11
5159,12,11
5096,12,11
5353,12,11
5187,12,11
5218,12,11
5230,12,11
5280,12,11
5403,12,11
5261,12,11
5436,12,11
5281,12,11
5319,12,11
5339,12,11
5364,12,11
5565,12,11
5425,12,11
5421,12,11
5473,12,11
5485,12,11
5533,12,11
5517,12,11
5582,12,11
5561,12,11
5662,12,11
5619,12,11
5649,12,11
5811,12,11
5773,12,11
5648,12,11
5720,12,11
5718,12,11
5714,12,11
5751,12,11
5898,12,11
5958,12,11
5825,12,11
5848,12,11
5867,12,11
6092,12,11
5920,12,11
5972,12,11
6043,12,11
5938,12,11
5994,12,11
6237,12,11
6054,12,11
6076,12,11
6097,12,11
6154,12,11
6195,12,11
6295,12,11
6216,12,11
6260,12,11
6398,12,11
6329,12,11
6499,12,11
6334,12,11
6376,12,11
6557,12,11
6391,12,11
6413,12,11
6503,12,11
6438,12,11
6543,12,11
6580,12,11
6617,12,11
6886,12,11
6802,12,11
6645,12,11
6689,12,11
6671,12,11
6724,12,11
6777,12,11
6835,12,11
6750,12,11
6865,12,11
6996,12,11
14692,12,11
14720,12,11
14746,12,11
14781,12,11
14808,12,11
14833,12,11
14904,12,11
14942,12,11
14980,12,11
14992,12,11
15038,12,11
7179,12,11
7250,12,11
7266,12,11
7303,12,11
7533,12,11
7347,12,11
7374,12,11
7390,12,11
7471,12,11
7428,12,11
7472,12,11
7672,12,11
7548,12,11
7617,12,11
7638,12,11
7508,12,11
7778,12,11
7624,12,11
7655,12,11
7704,12,11
7787,12,11
7868,12,11
7834,12,11
7861,12,11
15767,12,11
7910,12,11
7935,12,11
8182,12,11
8039,12,11
7964,12,11
8049,12,11
8021,12,11
7995,12,11
8139,12,11
8132,12,11
8147,12,11
8362,12,11
8208,12,11
8227,12,11
8275,12,11
8310,12,11
8301,12,11
8340,12,11
8525,12,11
8388,12,11
8384,12,11
8558,12,11
8430,12,11
8554,12,11
8460,12,11
8473,12,11
8510,12,11
8650,12,11
8579,12,11
8771,12,11
8609,12,11
8712,12,11
8675,12,11
8895,12,11
8705,12,11
8763,12,11
8750,12,11
8984,12,11
8760,12,11
8822,12,11
8798,12,11
8901,12,11
8940,12,11
8970,12,11
9220,12,11
8998,12,11
9147,12,11
9016,12,11
9030,12,11
9074,12,11
9097,12,11
9171,12,11
9235,12,11
9194,12,11
9392,12,11
9279,12,11
9251,12,11
17206,12,11
17243,12,11
17396,12,11
17502,12,11
17559,12,11
17478,12,11
9416,12,11
9494,12,11
9500,12,11
9499,12,11
9568,12,11
9589,12,11
9637,12,11
9658,12,11
9860,12,11
9698,12,11
10001,12,11
9746,12,11
9927,12,11
9727,12,11
9768,12,11
9959,12,11
9784,12,11
9869,12,11
9828,12,11
9843,12,11
9952,12,11
10030,12,11
10290,12,11
10107,12,11
10055,12,11
10135,12,11
10078,12,11
10236,12,11
10110,12,11
10161,12,11
10193,12,11
10173,12,11
10218,12,11
10269,12,11
10416,12,11
10321,12,11
10359,12,11
10387,12,11
10388,12,11
10337,12,11
10488,12,11
10473,12,11
10411,12,11
3212,13,11
3290,13,11
3226,13,11
3378,13,11
3349,13,11
3434,13,11
3239,13,11
3256,13,11
3406,13,11
3273,13,11
3459,13,11
3316,13,11
3333,13,11
3360,13,11
3404,13,11
3423,13,11
3534,13,11
3563,13,11
3493,13,11
3475,13,11
3573,13,11
3499,13,11
3595,13,11
3638,13,11
3527,13,11
3538,13,11
3750,13,11
3743,13,11
3734,13,11
3627,13,11
3609,13,11
3681,13,11
3667,13,11
3659,13,11
3709,13,11
3853,13,11
3794,13,11
3778,13,11
3824,13,11
3960,13,11
3878,13,11
3816,13,11
3859,13,11
3867,13,11
3941,13,11
3980,13,11
4039,13,11
3917,13,11
3928,13,11
3987,13,11
4125,13,11
4045,13,11
4011,13,11
4033,13,11
4139,13,11
4076,13,11
4093,13,11
4109,13,11
4268,13,11
4150,13,11
4292,13,11
4172,13,11
4188,13,11
4355,13,11
4205,13,11
4221,13,11
4237,13,11
4249,13,11
4368,13,11
4289,13,11
4420,13,11
4315,13,11
4334,13,11
4356,13,11
4380,13,11
4454,13,11
4455,13,11
4421,13,11
4505,13,11
4500,13,11
4535,13,11
4589,13,11
4544,13,11
4552,13,11
4483,13,11
4607,13,11
4662,13,11
4735,13,11
4631,13,11
4630,13,11
4684,13,11
4690,13,11
4767,13,11
4755,13,11
4717,13,11
4855,13,11
4848,13,11
4796,13,11
4797,13,11
4840,13,11
4923,13,11
4816,13,11
4904,13,11
4878,13,11
5033,13,11
4947,13,11
4962,13,11
4985,13,11
4991,13,11
5058,13,11
5123,13,11
5086,13,11
5021,13,11
5191,13,11
5059,13,11
5125,13,11
5154,13,11
5095,13,11
5351,13,11
5186,13,11
5217,13,11
5229,13,11
5277,13,11
5400,13,11
5259,13,11
5434,13,11
5278,13,11
5318,13,11
5338,13,11
5362,13,11
5562,13,11
5422,13,11
5416,13,11
5474,13,11
5486,13,11
5532,13,11
5518,13,11
5585,13,11
5566,13,11
5664,13,11
5620,13,11
5651,13,11
5812,13,11
5778,13,11
5650,13,11
5723,13,11
5722,13,11
5717,13,11
5756,13,11
5899,13,11
5961,13,11
5826,13,11
5852,13,11
5868,13,11
6136,13,11
5922,13,11
5979,13,11
6047,13,11
5945,13,11
5998,13,11
6243,13,11
6058,13,11
6083,13,11
6103,13,11
6159,13,11
6198,13,11
6297,13,11
6223,13,11
6265,13,11
6404,13,11
6331,13,11
6502,13,11
6337,13,11
6382,13,11
6562,13,11
6397,13,11
6448,13,11
6507,13,11
6443,13,11
6545,13,11
6582,13,11
6620,13,11
6918,13,11
6834,13,11
6647,13,11
6693,13,11
6673,13,11
6726,13,11
6779,13,11
6844,13,11
6752,13,11
6879,13,11
6999,13,11
6800,13,11
6867,13,11
6986,13,11
7125,13,11
6964,13,11
7036,13,11
7105,13,11
7102,13,11
7226,13,11
7073,13,11
7116,13,11
7187,13,11
7254,13,11
7273,13,11
7311,13,11
7541,13,11
7349,13,11
7377,13,11
7399,13,11
7484,13,11
7433,13,11
7475,13,11
7684,13,11
7559,13,11
7623,13,11
7648,13,11
7512,13,11
7786,13,11
7635,13,11
7670,13,11
7716,13,11
7795,13,11
7872,13,11
7838,13,11
7880,13,11
8095,13,11
7917,13,11
7943,13,11
8195,13,11
8050,13,11
7972,13,11
8088,13,11
8037,13,11
8000,13,11
8162,13,11
8158,13,11
8169,13,11
8383,13,11
8230,13,11
8244,13,11
8281,13,11
8331,13,11
8311,13,11
8353,13,11
8549,13,11
8418,13,11
8394,13,11
8576,13,11
8434,13,11
8565,13,11
8470,13,11
8483,13,11
8515,13,11
8657,13,11
8594,13,11
8844,13,11
8628,13,11
8720,13,11
8680,13,11
8918,13,11
8710,13,11
8789,13,11
8775,13,11
9003,13,11
8783,13,11
8847,13,11
8823,13,11
8906,13,11
8949,13,11
8987,13,11
9226,13,11
9013,13,11
9151,13,11
9032,13,11
9044,13,11
9098,13,11
9110,13,11
9175,13,11
9241,13,11
9201,13,11
9398,13,11
9301,13,11
9272,13,11
9529,13,11
9553,13,11
9318,13,11
9345,13,11
9368,13,11
9443,13,11
9419,13,11
9503,13,11
9509,13,11
9508,13,11
9585,13,11
9597,13,11
9653,13,11
9664,13,11
9873,13,11
9701,13,11
10008,13,11
9755,13,11
9930,13,11
9734,13,11
9773,13,11
9965,13,11
9791,13,11
9884,13,11
9838,13,11
9857,13,11
9964,13,11
10035,13,11
10298,13,11
10113,13,11
10059,13,11
10149,13,11
10082,13,11
10270,13,11
10124,13,11
10178,13,11
10215,13,11
10195,13,11
10237,13,11
10281,13,11
10447,13,11
10327,13,11
10378,13,11
10418,13,11
10417,13,11
10351,13,11
10499,13,11
10491,13,11
10433,13,11
2219,14,0
2152,14,0
2127,14,0
2189,14,0
2111,14,0
2150,14,0
2237,14,0
2197,14,0
2072,14,0
2081,14,0
2185,14,0
2098,14,0
2252,14,0
2268,14,0
2281,14,0
2275,14,0
2305,14,0
2333,14,0
2289,14,0
2372,14,0
2363,14,0
2325,14,0
2308,14,0
2318,14,0
2343,14,0
2398,14,0
2399,14,0
2391,14,0
2416,14,0
2432,14,0
2449,14,0
2568,14,0
2490,14,0
2448,14,0
2525,14,0
2506,14,0
2546,14,0
2466,14,0
2471,14,0
2534,14,0
2530,14,0
2488,14,0
2516,14,0
2625,14,0
2573,14,0
2586,14,0
2601,14,0
2615,14,0
2595,14,0
2639,14,0
2637,14,0
2656,14,0
2718,14,0
2745,14,0
2678,14,0
2667,14,0
2733,14,0
2792,14,0
2754,14,0
2701,14,0
2689,14,0
2714,14,0
2793,14,0
2771,14,0
2751,14,0
2804,14,0
2870,14,0
2822,14,0
2920,14,0
2898,14,0
2833,14,0
2854,14,0
2844,14,0
2948,14,0
2943,14,0
2890,14,0
2882,14,0
3009,14,0
2925,14,0
2968,14,0
2980,14,0
2993,14,0
3119,14,0
3012,14,0
3031,14,0
3106,14,0
3181,14,0
3045,14,0
3100,14,0
3058,14,0
3070,14,0
3155,14,0
3087,14,0
3193,14,0
3124,14,0
3162,14,0
3156,14,0
3299,14,0
3214,14,0
12879,14,0
12894,14,0
12899,15,14
3351,15,14
3436,15,14
3240,15,14
3258,15,14
3410,15,14
3275,15,14
3461,15,14
3318,15,14
3335,15,14
3364,15,14
3411,15,14
3428,15,14
3539,15,14
3565,15,14
3497,15,14
3477,15,14
3575,15,14
3502,15,14
13057,15,14
3642,15,14
3530,15,14
3543,15,14
3755,15,14
3746,15,14
3738,15,14
3629,15,14
3612,15,14
3688,15,14
3673,15,14
3668,15,14
3713,15,14
3858,15,14
3796,15,14
3779,15,14
3826,15,14
3961,15,14
3880,15,14
3819,15,14
3865,15,14
3870,15,14
3947,15,14
3983,15,14
4046,15,14
3920,15,14
3932,15,14
3990,15,14
4127,15,14
4051,15,14
4017,15,14
4041,15,14
4151,15,14
4078,15,14
4095,15,14
4113,15,14
4270,15,14
4154,15,14
4296,15,14
4176,15,14
4192,15,14
4364,15,14
4208,15,14
4223,15,14
4239,15,14
4253,15,14
4372,15,14
4295,15,14
4426,15,14
4317,15,14
4336,15,14
4366,15,14
4387,15,14
4458,15,14
4461,15,14
4427,15,14
4512,15,14
4510,15,14
4543,15,14
4592,15,14
4551,15,14
4560,15,14
4493,15,14
4610,15,14
4666,15,14
4739,15,14
4639,15,14
4638,15,14
4689,15,14
4696,15,14
4771,15,14
4761,15,14
4721,15,14
4865,15,14
4858,15,14
4804,15,14
4808,15,14
4880,15,14
4929,15,14
4826,15,14
4941,15,14
4888,15,14
5060,15,14
4956,15,14
4968,15,14
4997,15,14
5013,15,14
5068,15,14
5137,15,14
5092,15,14
5028,15,14
5195,15,14
5069,15,14
5138,15,14
5164,15,14
5102,15,14
5373,15,14
5190,15,14
5223,15,14
5235,15,14
5287,15,14
5410,15,14
5268,15,14
5442,15,14
5289,15,14
5326,15,14
5341,15,14
5370,15,14
5596,15,14
13817,15,14
5429,15,14
5480,15,14
13835,15,14
13847,15,14
5520,15,14
13863,15,14
13880,15,14
5667,15,14
5622,15,14
5682,15,14
5815,15,14
5785,15,14
5658,15,14
5730,15,14
5731,15,14
5725,15,14
5772,15,14
5903,15,14
6000,15,14
5829,15,14
5859,15,14
5872,15,14
6140,15,14
5925,15,14
5986,15,14
6104,15,14
5951,15,14
6004,15,14
6249,15,14
6066,15,14
6095,15,14
6108,15,14
6162,15,14
6200,15,14
6300,15,14
6230,15,14
6269,15,14
6411,15,14
6333,15,14
6506,15,14
6341,15,14
6389,15,14
6569,15,14
6403,15,14
6453,15,14
6509,15,14
6449,15,14
6547,15,14
6584,15,14
6621,15,14
6924,15,14
6843,15,14
6649,15,14
6697,15,14
6677,15,14
6728,15,14
6818,15,14
6864,15,14
6756,15,14
6892,15,14
7001,15,14
6809,15,14
6878,15,14
6992,15,14
7144,15,14
14804,15,14
7038,15,14
7122,15,14
7114,15,14
7231,15,14
7081,15,14
7135,15,14
7198,15,14
7260,15,14
7286,15,14
7318,15,14
7554,15,14
7352,15,14
7383,15,14
7403,15,14
7488,15,14
7440,15,14
7477,15,14
7740,15,14
7565,15,14
7629,15,14
7654,15,14
7519,15,14
7790,15,14
7644,15,14
7679,15,14
7727,15,14
7799,15,14
7875,15,14
7840,15,14
7883,15,14
8099,15,14
7919,15,14
7946,15,14
8233,15,14
8056,15,14
7976,15,14
8093,15,14
8040,15,14
8001,15,14
8165,15,14
8161,15,14
8172,15,14
8385,15,14
8232,15,14
8250,15,14
8283,15,14
8336,15,14
8314,15,14
8355,15,14
8555,15,14
8421,15,14
8396,15,14
8582,15,14
8436,15,14
8573,15,14
8475,15,14
8484,15,14
8517,15,14
8658,15,14
8597,15,14
8849,15,14
8631,15,14
8722,15,14
8681,15,14
8920,15,14
8711,15,14
8795,15,14
8780,15,14
9046,15,14
8790,15,14
8852,15,14
8829,15,14
8907,15,14
8950,15,14
8991,15,14
9228,15,14
9019,15,14
9152,15,14
9035,15,14
9048,15,14
9105,15,14
9115,15,14
9177,15,14
9243,15,14
9202,15,14
9399,15,14
9305,15,14
9276,15,14
9534,15,14
9561,15,14
9320,15,14
9349,15,14
9371,15,14
9456,15,14
9421,15,14
9510,15,14
138648,15,14
9514,15,14
9590,15,14
9601,15,14
9657,15,14
9669,15,14
9880,15,14
9703,15,14
10010,15,14
9763,15,14
9941,15,14
9738,15,14
9779,15,14
9973,15,14
9796,15,14
9891,15,14
9844,15,14
9867,15,14
9972,15,14
10037,15,14
10302,15,14
10117,15,14
10061,15,14
10153,15,14
10084,15,14
10273,15,14
10130,15,14
10190,15,14
10225,15,14
10207,15,14
10244,15,14
10287,15,14
10462,15,14
10333,15,14
10386,15,14
10431,15,14
10430,15,14
10358,15,14
10504,15,14
10498,15,14
10443,15,14
12903,16,14
3366,16,14
3440,16,14
3242,16,14
3257,16,14
3409,16,14
3274,16,14
3460,16,14
3317,16,14
3334,16,14
3361,16,14
3407,16,14
3425,16,14
3537,16,14
3564,16,14
3495,16,14
3476,16,14
3574,16,14
3500,16,14
3596,16,14
3640,16,14
3528,16,14
3541,16,14
3752,16,14
3744,16,14
3736,16,14
3628,16,14
3611,16,14
3685,16,14
3670,16,14
3663,16,14
3707,16,14
3847,16,14
3792,16,14
3777,16,14
3820,16,14
3958,16,14
3876,16,14
3817,16,14
3862,16,14
3863,16,14
3943,16,14
3978,16,14
4035,16,14
3915,16,14
3926,16,14
3986,16,14
4124,16,14
4040,16,14
4008,16,14
4029,16,14
4138,16,14
4075,16,14
4092,16,14
4108,16,14
4266,16,14
4149,16,14
4290,16,14
4173,16,14
4190,16,14
4357,16,14
4206,16,14
4222,16,14
4238,16,14
4251,16,14
4369,16,14
4291,16,14
4422,16,14
4314,16,14
4333,16,14
4360,16,14
4382,16,14
4456,16,14
4457,16,14
4423,16,14
4507,16,14
4501,16,14
4538,16,14
4590,16,14
4545,16,14
4554,16,14
4484,16,14
4608,16,14
4664,16,14
4737,16,14
4635,16,14
4634,16,14
4685,16,14
4694,16,14
4769,16,14
4760,16,14
4720,16,14
4861,16,14
4853,16,14
4799,16,14
4803,16,14
4846,16,14
4925,16,14
4818,16,14
4908,16,14
4882,16,14
5035,16,14
4949,16,14
4963,16,14
4993,16,14
5009,16,14
5063,16,14
5129,16,14
5088,16,14
5023,16,14
5194,16,14
5064,16,14
5131,16,14
5161,16,14
5097,16,14
5354,16,14
5188,16,14
13673,16,14
13675,16,14
5282,16,14
5405,16,14
5264,16,14
13721,16,14
5284,16,14
5321,16,14
13786,16,14
5365,16,14
5567,16,14
13814,16,14
5426,16,14
13827,16,14
13837,16,14
13849,16,14
138655,16,14
13861,16,14
13882,16,14
13894,16,14
13923,16,14
5656,16,14
5814,16,14
14021,16,14
5652,16,14
14030,16,14
5724,16,14
5719,16,14
5759,16,14
5900,16,14
5963,16,14
5827,16,14
5853,16,14
5870,16,14
6134,16,14
5921,16,14
5976,16,14
6045,16,14
5941,16,14
5995,16,14
6239,16,14
6056,16,14
6079,16,14
6100,16,14
6156,16,14
6197,16,14
6296,16,14
6220,16,14
6262,16,14
6400,16,14
6330,16,14
6500,16,14
6336,16,14
6378,16,14
6559,16,14
6392,16,14
6445,16,14
6505,16,14
6441,16,14
6544,16,14
6581,16,14
6619,16,14
6915,16,14
6803,16,14
6646,16,14
6691,16,14
6672,16,14
6725,16,14
6778,16,14
6838,16,14
6751,16,14
6874,16,14
6998,16,14
6797,16,14
14718,16,14
6984,16,14
7127,16,14
14806,16,14
14831,16,14
7099,16,14
7098,16,14
7224,16,14
7075,16,14
7123,16,14
7190,16,14
7255,16,14
7276,16,14
7313,16,14
7545,16,14
7350,16,14
7379,16,14
7396,16,14
7481,16,14
7435,16,14
7474,16,14
7688,16,14
7555,16,14
7626,16,14
7645,16,14
7510,16,14
7783,16,14
7630,16,14
7666,16,14
7712,16,14
7793,16,14
7871,16,14
7837,16,14
7878,16,14
8094,16,14
7916,16,14
7941,16,14
8192,16,14
8048,16,14
7970,16,14
8091,16,14
8034,16,14
7999,16,14
8159,16,14
8154,16,14
8166,16,14
8380,16,14
8228,16,14
8240,16,14
8280,16,14
8327,16,14
8309,16,14
8349,16,14
8546,16,14
8410,16,14
8392,16,14
8572,16,14
8433,16,14
8559,16,14
8466,16,14
8480,16,14
8514,16,14
8656,16,14
8590,16,14
8787,16,14
8623,16,14
8718,16,14
8679,16,14
8916,16,14
8709,16,14
8782,16,14
8769,16,14
8999,16,14
8779,16,14
8839,16,14
8817,16,14
8905,16,14
8947,16,14
8982,16,14
9223,16,14
9008,16,14
9150,16,14
9028,16,14
9040,16,14
9094,16,14
9107,16,14
9174,16,14
9238,16,14
9199,16,14
9397,16,14
9299,16,14
9268,16,14
9525,16,14
9548,16,14
9314,16,14
9341,16,14
9366,16,14
9444,16,14
9420,16,14
9506,16,14
9512,16,14
9511,16,14
9588,16,14
9598,16,14
9655,16,14
9667,16,14
9876,16,14
9702,16,14
10009,16,14
9760,16,14
9933,16,14
9736,16,14
9777,16,14
9969,16,14
9794,16,14
9887,16,14
9841,16,14
9862,16,14
9968,16,14
10036,16,14
10300,16,14
10114,16,14
10060,16,14
10151,16,14
10083,16,14
10249,16,14
10121,16,14
10183,16,14
10219,16,14
10199,16,14
10239,16,14
10283,16,14
10451,16,14
10329,16,14
10381,16,14
10423,16,14
10422,16,14
10354,16,14
10501,16,14
10494,16,14
10437,16,14
10529,17,0
10627,17,0
10653,17,0
10682,17,0
2113,17,0
2154,17,0
2238,17,0
2202,17,0
10998,17,0
11122,17,0
2180,17,0
2096,17,0
2251,17,0
138684,17,0
11155,17,0
11316,17,0
2317,17,0
2337,17,0
11471,17,0
2373,17,0
2364,17,0
2326,17,0
2309,17,0
2342,17,0
2344,17,0
2400,17,0
2401,17,0
2393,17,0
2418,17,0
2433,17,0
2451,17,0
2570,17,0
2492,17,0
2450,17,0
2536,17,0
11697,17,0
11880,17,0
11897,17,0
11918,17,0
11928,17,0
11945,17,0
11962,17,0
11981,17,0
12001,17,0
12018,17,0
12087,17,0
12119,17,0
12136,17,0
12156,17,0
2643,17,0
10982,17,0
2658,17,0
2721,17,0
2752,17,0
2680,17,0
2669,17,0
2739,17,0
2796,17,0
2761,17,0
2703,17,0
2691,17,0
2717,17,0
2797,17,0
2776,17,0
2760,17,0
2807,17,0
2873,17,0
2824,17,0
2923,17,0
2905,17,0
2835,17,0
2859,17,0
2848,17,0
2952,17,0
2946,17,0
2894,17,0
2888,17,0
3011,17,0
2927,17,0
2969,17,0
2981,17,0
2994,17,0
3121,17,0
3014,17,0
3032,17,0
3131,17,0
3182,17,0
3046,17,0
3103,17,0
3059,17,0
3071,17,0
3184,17,0
3088,17,0
3195,17,0
3126,17,0
3163,17,0
3159,17,0
3301,17,0
3215,17,0
12881,17,0
12896,17,0
12901,17,0
3367,17,0
3441,17,0
3243,17,0
3260,17,0
3415,17,0
3278,17,0
3463,17,0
3320,17,0
3337,17,0
3368,17,0
3416,17,0
3437,17,0
3545,17,0
3568,17,0
3501,17,0
3479,17,0
3577,17,0
3505,17,0
3600,17,0
3646,17,0
3535,17,0
3547,17,0
3758,17,0
3749,17,0
3742,17,0
3633,17,0
3614,17,0
3694,17,0
3678,17,0
3675,17,0
3720,17,0
3889,17,0
3798,17,0
3783,17,0
3832,17,0
3963,17,0
3887,17,0
3827,17,0
3871,17,0
3873,17,0
3949,17,0
3985,17,0
4049,17,0
3923,17,0
3933,17,0
3991,17,0
4128,17,0
4052,17,0
4020,17,0
4043,17,0
4152,17,0
4079,17,0
4096,17,0
4114,17,0
4271,17,0
4155,17,0
4297,17,0
4177,17,0
4193,17,0
4395,17,0
4209,17,0
4225,17,0
4241,17,0
4254,17,0
4376,17,0
4298,17,0
4428,17,0
4319,17,0
4337,17,0
4370,17,0
4391,17,0
4460,17,0
4462,17,0
4429,17,0
4514,17,0
4506,17,0
4572,17,0
4593,17,0
4553,17,0
4565,17,0
4490,17,0
4611,17,0
4667,17,0
4740,17,0
4641,17,0
4640,17,0
4692,17,0
4697,17,0
4773,17,0
4763,17,0
4722,17,0
4912,17,0
4863,17,0
4809,17,0
4836,17,0
4856,17,0
4928,17,0
4823,17,0
4911,17,0
4886,17,0
5037,17,0
4955,17,0
4967,17,0
4996,17,0
5012,17,0
5066,17,0
5133,17,0
5089,17,0
5026,17,0
13631,17,0
5067,17,0
5135,17,0
5163,17,0
5100,17,0
5372,17,0
5189,17,0
5220,17,0
5233,17,0
5285,17,0
5408,17,0
5267,17,0
5438,17,0
5286,17,0
5324,17,0
5340,17,0
5367,17,0
5572,17,0
5428,17,0
5424,17,0
5476,17,0
5488,17,0
5536,17,0
5519,17,0
5587,17,0
5571,17,0
5666,17,0
5621,17,0
5654,17,0
5813,17,0
5783,17,0
5655,17,0
5727,17,0
5728,17,0
5721,17,0
5767,17,0
5901,17,0
5993,17,0
5828,17,0
5856,17,0
5871,17,0
6138,17,0
5923,17,0
5982,17,0
6049,17,0
5948,17,0
6002,17,0
6247,17,0
6063,17,0
6089,17,0
6106,17,0
6160,17,0
6199,17,0
6298,17,0
6226,17,0
6267,17,0
6407,17,0
6332,17,0
6504,17,0
6339,17,0
6386,17,0
6567,17,0
6401,17,0
6450,17,0
6508,17,0
6447,17,0
6546,17,0
6583,17,0
6622,17,0
6922,17,0
6839,17,0
6648,17,0
6695,17,0
6675,17,0
6729,17,0
6816,17,0
6860,17,0
6755,17,0
6896,17,0
7013,17,0
6812,17,0
6884,17,0
6993,17,0
7148,17,0
6968,17,0
7039,17,0
7118,17,0
7119,17,0
7233,17,0
7083,17,0
7141,17,0
7201,17,0
7264,17,0
7289,17,0
7320,17,0
7557,17,0
7353,17,0
7385,17,0
7405,17,0
7490,17,0
7441,17,0
7478,17,0
7743,17,0
7568,17,0
7633,17,0
7657,17,0
7523,17,0
7792,17,0
7647,17,0
7683,17,0
7732,17,0
7800,17,0
7877,17,0
7841,17,0
7887,17,0
8101,17,0
7922,17,0
7949,17,0
8234,17,0
8059,17,0
7977,17,0
8096,17,0
8043,17,0
8002,17,0
8167,17,0
8163,17,0
8173,17,0
8389,17,0
8236,17,0
8248,17,0
8282,17,0
8334,17,0
8313,17,0
8354,17,0
8552,17,0
8419,17,0
8395,17,0
8587,17,0
8437,17,0
8577,17,0
8478,17,0
8488,17,0
8520,17,0
8659,17,0
8602,17,0
8854,17,0
8633,17,0
8724,17,0
8682,17,0
8922,17,0
8713,17,0
8801,17,0
8785,17,0
9051,17,0
8797,17,0
8858,17,0
8834,17,0
8908,17,0
8951,17,0
8997,17,0
9230,17,0
9026,17,0
9154,17,0
9041,17,0
9060,17,0
9108,17,0
9120,17,0
9178,17,0
9245,17,0
9203,17,0
9400,17,0
9307,17,0
9281,17,0
9540,17,0
9569,17,0
9324,17,0
9352,17,0
9374,17,0
9459,17,0
9422,17,0
9513,17,0
9518,17,0
9520,17,0
9591,17,0
9603,17,0
9659,17,0
9671,17,0
9883,17,0
9704,17,0
10011,17,0
9767,17,0
9945,17,0
9739,17,0
9782,17,0
9976,17,0
9798,17,0
9894,17,0
9848,17,0
9871,17,0
9975,17,0
10038,17,0
10305,17,0
10119,17,0
10062,17,0
10157,17,0
10085,17,0
10271,17,0
10127,17,0
10186,17,0
10221,17,0
10202,17,0
10241,17,0
10285,17,0
10456,17,0
10331,17,0
10385,17,0
10427,17,0
10426,17,0
10357,17,0
10502,17,0
10496,17,0
10439,17,0
2209,18,0
2137,18,0
2121,18,0
2174,18,0
2101,18,0
2143,18,0
2215,18,0
2187,18,0
2070,18,0
2078,18,0
2171,18,0
2090,18,0
2249,18,0
2265,18,0
2262,18,0
11320,18,0
2299,18,0
2329,18,0
2287,18,0
2366,18,0
2361,18,0
2322,18,0
2306,18,0
2301,18,0
2339,18,0
2392,18,0
11594,18,0
2386,18,0
2414,18,0
2430,18,0
2445,18,0
2565,18,0
2487,18,0
2444,18,0
2523,18,0
2504,19,18
2544,19,18
2464,19,18
2469,19,18
2533,19,18
2528,19,18
2486,19,18
2515,19,18
2623,19,18
2571,19,18
2585,19,18
2600,19,18
2614,19,18
2594,19,18
2638,19,18
2635,19,18
2655,19,18
2715,19,18
2741,19,18
2677,19,18
2666,19,18
2730,19,18
2790,19,18
2750,19,18
2700,19,18
2688,19,18
2712,19,18
2791,19,18
2768,19,18
2748,19,18
2802,19,18
2868,19,18
2821,19,18
2917,19,18
12531,19,18
12535,19,18
12549,19,18
12555,19,18
12562,19,18
12565,19,18
12578,19,18
12585,19,18
12592,19,18
12595,19,18
12612,19,18
12619,19,18
12632,19,18
12644,19,18
12671,19,18
12674,19,18
12684,19,18
12707,19,18
3040,19,18
12714,19,18
12717,19,18
12755,19,18
12767,19,18
12780,19,18
12790,19,18
12804,19,18
12812,19,18
12825,19,18
12835,19,18
12847,19,18
12865,19,18
12886,19,18
3376,19,18
12915,19,18
3431,19,18
3238,19,18
3255,19,18
3403,19,18
3272,19,18
3458,19,18
3297,19,18
3331,19,18
3359,19,18
12973,19,18
12976,19,18
12986,19,18
13004,19,18
13018,19,18
13021,19,18
3572,19,18
3496,19,18
3594,19,18
3637,19,18
3524,19,18
3536,19,18
3722,19,18
3741,19,18
3731,19,18
3626,19,18
3607,19,18
3680,19,18
3662,19,18
3654,19,18
3703,19,18
3842,19,18
3790,19,18
3776,19,18
3818,19,18
3957,19,18
3874,19,18
3814,19,18
3855,19,18
3860,19,18
3939,19,18
3977,19,18
4032,19,18
3911,19,18
3925,19,18
3984,19,18
4123,19,18
4037,19,18
4007,19,18
4026,19,18
4136,19,18
4074,19,18
4091,19,18
4107,19,18
4265,19,18
